#	B	C	C1	C2	C3	D	D1	D2	D3	D4	E	E1	E2	E3	E4	E5
h77	0.001445978	0.060152669	0.626686724	0.00260276	0.146043733	0.001735173	0.001156782	0.000867587	0.052344389	0.393884314	0.105267174	0.017062537	0.537614481	0.357156477	0.687996172	0.500019074
h78	0.000749869	0.00959832	0.158222321	0.001349764	0.03194441	0.001349764	0	0.000749869	0.005699002	0.043792338	0.008848452	0.003749344	0.068837955	0.056390132	0.172919739	0.098532758
h79	0.229546335	0.758045765	1	0.227995335	0.821442371	0.370880182	0.226056616	0.006979449	0.573865828	0.832687073	0.803799882	0.695036815	0.91178747	0.862155873	0.90248155	0.859053872
h80	0.297367021	0.025651467	0.067928891	0.063653646	0.047027693	0.393797541	0.104981011	0.14203313	0.674063581	0.913477306	0.178610219	0.076954405	0.121131929	0.842223226	0.388097223	0.628460984
h81	0.138881233	0.105538714	0.111325432	0.110774319	0.10746762	0.926150459	0.950399569	0.94516395	1	0.977679818	0.838522988	0.823091741	0.89887021	0.982639825	0.853403129	0.98098651
h82	0.004836759	0	0.004030633	0.005642886	0.014913342	0.939943606	1	0.924224094	0.993954081	0.982668267	0.892785159	0.879484068	0.928657791	0.986698909	0.933091488	0.91777512
h83	0.00244948	0	0.001530925	0.004592774	0.017452542	0.928965149	0.91304351	0.94243729	0.973361964	0.987140284	0.902633226	0.85639927	0.925903293	1	0.943968185	0.990814498
h84	0.004334808	0	0.001529932	0.003059864	0.002549887	0.734622449	0.633901884	0.690764362	0.787660115	0.818258716	0.627017213	0.563270009	0.625232272	0.766751007	0.683879691	0.793014829
h85	0.000434028	0	0.000434028	0.001302083	0	0.913628461	1	0.994791674	0.924479132	0.89973956	0.868489604	0.88802085	0.949652818	0.874565969	0.879774295	0.881944486
h86	0.090867268	0.086726481	0.098228667	0.098228667	0.089026917	0.906832315	0.933287325	0.951230785	0.97331495	1	0.873015849	0.852772098	0.936968053	0.965033338	0.896020272	0.951690863
h87	0.004916421	0.000491642	0.036381514	0.004424779	0.004424779	0.94591936	0.97492621	0.977876112	0.992625299	0.995575201	0.946410992	0.940019663	0.979351009	0.986725603	0.969026513	1
h88	0.16230451	0.248483893	0.430258545	0.181136298	0.265400586	0.958187093	0.935525064	0.859878736	1	0.959144623	0.864028103	0.794765447	0.8981807	0.973507851	0.888286015	0.878710507
h89	0.185131334	0.068387593	0.08969492	0.104367628	0.076170509	0.532938386	0.098498541	0.657720223	0.696252006	0.72521465	0.084718958	0.070684188	0.086122435	0.473226834	0.106791817	0.574659881
h90	0.623245143	0.194297524	0.210236776	0.272581475	0.202771569	0.748943335	0.377498094	0.863141012	0.834894253	0.845991163	0.229404236	0.236264167	0.213061465	0.689221545	0.184209386	0.677922832
h91	0.168604095	0.09423139	0.113116608	0.155754368	0.101629726	0.736523448	0.084886126	0.914667491	0.87553421	0.876312967	0.255631849	0.130054892	0.110974985	0.839321351	0.141736474	0.919534805
h92	0.533378063	0.034510129	0.046741569	0.135419499	0.032325945	0.555219918	0.081688536	0.690202601	0.692386791	0.656129309	0.111830294	0.067709749	0.08562007	0.715102303	0.060720356	0.726023254
h93	0.277352406	0.122236581	0.188790549	0.127274519	0.165987195	0.326671273	0.211063588	0.28848894	0.381293256	0.666865488	0.201252848	0.16492658	0.218222784	0.628948276	0.152199117	0.731033076
h94	1	0.886017222	0.930086146	0.981113329	0.917329386	0.885354544	0.960238552	0.94831014	0.921968201	0.929754807	0.823889974	0.860337961	0.892478473	0.909874119	0.881047068	0.895294924
h95	0.628519998	0.895656592	0.87568379	0.888790975	0.933105642	0.77394718	0.626647581	0.875267697	0.768745933	0.768329841	0.892119806	0.857167311	0.837610601	0.900649793	0.871106682	0.980957276
h96	0.743153967	0.888840701	0.932027195	1	0.925857722	0.639138393	0.604177925	0.699859238	0.636432479	0.583612908	0.825522176	0.871089927	0.884727782	0.903236199	0.883212402	0.883753576
h97	0.713488378	0.61023256	0.611007739	0.668837212	0.6085271	0.915503843	0.634108534	0.996589147	1	0.979069772	0.678604665	0.583255804	0.572403101	0.948682163	0.601705393	0.956899191
h98	1	0.85331229	0.855835968	0.948895869	0.848265001	0.858675098	0.929653	0.871608805	0.862460581	0.830599388	0.806309162	0.826182934	0.799053646	0.878548869	0.812618256	0.791167159
h99	1	0.847143969	0.868061103	0.934835012	0.855189039	0.832126541	0.910699862	0.872619935	0.842316916	0.808527717	0.786806093	0.804773374	0.787610582	0.863770376	0.808527717	0.813622933
h100	1	0.908557684	0.944789537	0.992063497	0.94375436	0.84610076	0.863354077	0.876466538	0.846445819	0.832298182	0.834713594	0.891994485	0.879227083	0.916494187	0.898550753	0.850931734
h101	0.812205533	0.893122577	0.920653203	1	0.924002871	0.663351816	0.723018906	0.675389911	0.65644299	0.606511007	0.843399949	0.885166935	0.883387424	0.888412016	0.880875082	0.885062258
